-5.35 -1.53302e-07 -1.14146e-06 -5.9102e-06 -2.45498e-05 -8.66824e-05 -0.000268389 
-5.25 -2.59131e-07 -1.89458e-06 -9.62587e-06 -3.92052e-05 -0.000135619 -0.000410991 
-5.15 -4.33793e-07 -3.11311e-06 -1.55142e-05 -6.19284e-05 -0.000209764 -0.000621821 
-5.05 -7.19172e-07 -5.06403e-06 -2.47428e-05 -9.67512e-05 -0.000320719 -0.00092941 
-4.95 -1.18077e-06 -8.15463e-06 -3.90462e-05 -0.000149491 -0.000484684 -0.00137214 
-4.85 -1.91989e-06 -1.29989e-05 -6.09679e-05 -0.000228418 -0.000723911 -0.00200067 
-4.75 -3.09142e-06 -2.05114e-05 -9.41873e-05 -0.000345122 -0.00106845 -0.00288051 
-4.65 -4.92957e-06 -3.2037e-05 -0.000143956 -0.000515589 -0.00155818 -0.0040945 
-4.55 -7.78434e-06 -4.95297e-05 -0.000217666 -0.000761529 -0.00224499 -0.005745 
-4.45 -1.21729e-05 -7.57919e-05 -0.000325572 -0.00111194 -0.00319509 -0.0079551 
-4.35 -1.88503e-05 -0.000114791 -0.000481697 -0.00160487 -0.00449117 -0.0108685 
-4.25 -2.89063e-05 -0.000172072 -0.000704926 -0.0022894 -0.00623404 -0.0146471 
-4.15 -4.38945e-05 -0.000255277 -0.00102029 -0.00322756 -0.00854346 -0.0194658 
-4.05 -6.60039e-05 -0.000374796 -0.00146045 -0.00449615 -0.0115576 -0.0255031 
-3.95 -9.82799e-05 -0.000544559 -0.00206725 -0.0061882 -0.0154302 -0.0329281 
-3.85 -0.000144908 -0.000782967 -0.0028934 -0.00841356 -0.0203256 -0.0418811 
-3.75 -0.000211567 -0.00111397 -0.00400399 -0.0112984 -0.0264096 -0.0524511 
-3.65 -0.000305863 -0.00156823 -0.00547777 -0.0149829 -0.0338375 -0.0646474 
-3.55 -0.00043785 -0.00218443 -0.00740788 -0.0196171 -0.0427366 -0.07837 
-3.45 -0.000620642 -0.00301045 -0.00990178 -0.0253534 -0.0531863 -0.0933784 
-3.35 -0.000871104 -0.00410458 -0.01308 -0.0323367 -0.0651935 -0.109265 
-3.25 -0.00121062 -0.00553633 -0.0170731 -0.0406904 -0.0786663 -0.125437 
-3.15 -0.00166591 -0.00738694 -0.0220173 -0.0505001 -0.0933884 -0.141108 
-3.05 -0.00226985 -0.00974914 -0.0280471 -0.0617935 -0.108996 -0.155312 
-2.95 -0.00306226 -0.0127261 -0.035286 -0.0745195 -0.124962 -0.16694 
-2.85 -0.00409055 -0.0164291 -0.0438341 -0.0885258 -0.140587 -0.174796 
-2.75 -0.00541023 -0.0209743 -0.0537546 -0.10354 -0.155016 -0.177689 
-2.65 -0.00708498 -0.026477 -0.0650568 -0.119152 -0.167255 -0.174542 
-2.55 -0.00918647 -0.0330456 -0.0776802 -0.13481 -0.176231 -0.164519 
-2.45 -0.0117935 -0.0407727 -0.091477 -0.149818 -0.18085 -0.14716 
-2.35 -0.0149906 -0.0497253 -0.106198 -0.163356 -0.180094 -0.122503 
-2.25 -0.0188657 -0.0599337 -0.121483 -0.174505 -0.173123 -0.0911832 
-2.15 -0.0235074 -0.0713801 -0.136854 -0.182301 -0.159379 -0.0544838 
-2.05 -0.0290007 -0.083987 -0.151719 -0.185791 -0.138699 -0.0143306 
-1.95 -0.035423 -0.0976063 -0.165387 -0.184113 -0.1114 0.0267913 
-1.85 -0.0428382 -0.112012 -0.177087 -0.176576 -0.0783407 0.0659951 
-1.75 -0.0512915 -0.126895 -0.186009 -0.16275 -0.0409317 0.100223 
-1.65 -0.060803 -0.14186 -0.191341 -0.142542 -0.00110287 0.126535 
-1.55 -0.0713621 -0.156437 -0.192332 -0.116258 0.0387949 0.142421 
-1.45 -0.0829226 -0.170084 -0.188342 -0.0846476 0.0761431 0.146116 
-1.35 -0.0953978 -0.182209 -0.17891 -0.0489049 0.108259 0.136867 
-1.25 -0.108658 -0.192195 -0.163808 -0.0106378 0.132632 0.11511 
-1.15 -0.122531 -0.199424 -0.143089 0.028206 0.147175 0.0825326 
-1.05 -0.136799 -0.203314 -0.117119 0.0654529 0.150457 0.0419999 
-0.95 -0.151208 -0.203352 -0.0865936 0.0988499 0.141894 -0.00267356 
-0.85 -0.165471 -0.199131 -0.0525273 0.126235 0.121879 -0.0470781 
-0.75 -0.179276 -0.190382 -0.0162185 0.145716 0.0918057 -0.0866623 
-0.65 -0.192297 -0.176998 0.0208087 0.155838 0.0540103 -0.117234 
-0.55 -0.20421 -0.159057 0.0568851 0.155735 0.0115961 -0.13545 
-0.45 -0.214699 -0.13683 0.090294 0.145227 -0.0318238 -0.139229 
-0.35 -0.223477 -0.110781 0.119378 0.124869 -0.0724521 -0.128027 
-0.25 -0.230296 -0.0815464 0.14265 0.0959422 -0.106667 -0.102948 
-0.15 -0.234957 -0.0499194 0.158889 0.060375 -0.131376 -0.066649 
-0.05 -0.237322 -0.0168075 0.167233 0.0206045 -0.144325 -0.0230587 
0.05 -0.237322 0.0168075 0.167233 -0.0206045 -0.144325 0.0230587 
0.15 -0.234957 0.0499194 0.158889 -0.060375 -0.131376 0.066649 
0.25 -0.230296 0.0815464 0.14265 -0.0959422 -0.106667 0.102948 
0.35 -0.223477 0.110781 0.119378 -0.124869 -0.0724521 0.128027 
0.45 -0.214699 0.13683 0.090294 -0.145227 -0.0318238 0.139229 
0.55 -0.20421 0.159057 0.0568851 -0.155735 0.0115961 0.13545 
0.65 -0.192297 0.176998 0.0208087 -0.155838 0.0540103 0.117234 
0.75 -0.179276 0.190382 -0.0162185 -0.145716 0.0918057 0.0866623 
0.85 -0.165471 0.199131 -0.0525273 -0.126235 0.121879 0.0470781 
0.95 -0.151208 0.203352 -0.0865936 -0.0988499 0.141894 0.00267356 
1.05 -0.136799 0.203314 -0.117119 -0.0654529 0.150457 -0.0419999 
1.15 -0.122531 0.199424 -0.143089 -0.028206 0.147175 -0.0825326 
1.25 -0.108658 0.192195 -0.163808 0.0106378 0.132632 -0.11511 
1.35 -0.0953978 0.182209 -0.17891 0.0489049 0.108259 -0.136867 
1.45 -0.0829226 0.170084 -0.188342 0.0846476 0.0761431 -0.146116 
1.55 -0.0713621 0.156437 -0.192332 0.116258 0.0387949 -0.142421 
1.65 -0.060803 0.14186 -0.191341 0.142542 -0.00110287 -0.126535 
1.75 -0.0512915 0.126895 -0.186009 0.16275 -0.0409317 -0.100223 
1.85 -0.0428382 0.112012 -0.177087 0.176576 -0.0783407 -0.0659951 
1.95 -0.035423 0.0976063 -0.165387 0.184113 -0.1114 -0.0267913 
2.05 -0.0290007 0.083987 -0.151719 0.185791 -0.138699 0.0143306 
2.15 -0.0235074 0.0713801 -0.136854 0.182301 -0.159379 0.0544838 
2.25 -0.0188657 0.0599337 -0.121483 0.174505 -0.173123 0.0911832 
2.35 -0.0149906 0.0497253 -0.106198 0.163356 -0.180094 0.122503 
2.45 -0.0117935 0.0407727 -0.091477 0.149818 -0.18085 0.14716 
2.55 -0.00918647 0.0330456 -0.0776802 0.13481 -0.176231 0.164519 
2.65 -0.00708498 0.026477 -0.0650568 0.119152 -0.167255 0.174542 
2.75 -0.00541023 0.0209743 -0.0537546 0.10354 -0.155016 0.177689 
2.85 -0.00409055 0.0164291 -0.0438341 0.0885258 -0.140587 0.174796 
2.95 -0.00306226 0.0127261 -0.035286 0.0745195 -0.124962 0.16694 
3.05 -0.00226985 0.00974914 -0.0280471 0.0617935 -0.108996 0.155312 
3.15 -0.00166591 0.00738694 -0.0220173 0.0505001 -0.0933884 0.141108 
3.25 -0.00121062 0.00553633 -0.0170731 0.0406904 -0.0786663 0.125437 
3.35 -0.000871104 0.00410458 -0.01308 0.0323367 -0.0651935 0.109265 
3.45 -0.000620642 0.00301045 -0.00990178 0.0253534 -0.0531863 0.0933784 
3.55 -0.00043785 0.00218443 -0.00740788 0.0196171 -0.0427366 0.07837 
3.65 -0.000305863 0.00156823 -0.00547777 0.0149829 -0.0338375 0.0646474 
3.75 -0.000211567 0.00111397 -0.00400399 0.0112984 -0.0264096 0.0524511 
3.85 -0.000144908 0.000782967 -0.0028934 0.00841356 -0.0203256 0.0418811 
3.95 -9.82799e-05 0.000544559 -0.00206725 0.0061882 -0.0154302 0.0329281 
4.05 -6.60039e-05 0.000374796 -0.00146045 0.00449615 -0.0115576 0.0255031 
4.15 -4.38945e-05 0.000255277 -0.00102029 0.00322756 -0.00854346 0.0194658 
4.25 -2.89063e-05 0.000172072 -0.000704926 0.0022894 -0.00623404 0.0146471 
4.35 -1.88503e-05 0.000114791 -0.000481697 0.00160487 -0.00449117 0.0108685 
4.45 -1.21729e-05 7.57919e-05 -0.000325572 0.00111194 -0.00319509 0.0079551 
4.55 -7.78434e-06 4.95297e-05 -0.000217666 0.000761529 -0.00224499 0.005745 
4.65 -4.92957e-06 3.2037e-05 -0.000143956 0.000515589 -0.00155818 0.0040945 
4.75 -3.09142e-06 2.05114e-05 -9.41873e-05 0.000345122 -0.00106845 0.00288051 
4.85 -1.91989e-06 1.29989e-05 -6.09679e-05 0.000228418 -0.000723911 0.00200067 
4.95 -1.18077e-06 8.15463e-06 -3.90462e-05 0.000149491 -0.000484684 0.00137214 
5.05 -7.19172e-07 5.06403e-06 -2.47428e-05 9.67512e-05 -0.000320719 0.00092941 
5.15 -4.33793e-07 3.11311e-06 -1.55142e-05 6.19284e-05 -0.000209764 0.000621821 
5.25 -2.59131e-07 1.89458e-06 -9.62587e-06 3.92052e-05 -0.000135619 0.000410991 
5.35 -1.53302e-07 1.14146e-06 -5.9102e-06 2.45498e-05 -8.66824e-05 0.000268389 
5.45 -8.98206e-08 6.80849e-07 -3.59114e-06 1.52064e-05 -5.47777e-05 0.000173187 
5.55 -5.21203e-08 4.02062e-07 -2.15948e-06 9.31772e-06 -3.42274e-05 0.000110442 
5.65 -2.99534e-08 2.3507e-07 -1.2852e-06 5.64832e-06 -2.11482e-05 6.96084e-05 
5.75 -1.7049e-08 1.36074e-07 -7.57023e-07 3.3875e-06 -1.29223e-05 4.33657e-05 
5.85 -9.61107e-09 7.79898e-08 -4.41351e-07 2.01007e-06 -7.80905e-06 2.67071e-05 
5.95 -5.36623e-09 4.42582e-08 -2.54689e-07 1.18016e-06 -4.66746e-06 1.62608e-05 
6.05 -2.96755e-09 2.48687e-08 -1.4548e-07 6.85621e-07 -2.75941e-06 9.7888e-06 
6.15 -1.62542e-09 1.38365e-08 -8.22575e-08 3.94152e-07 -1.61372e-06 5.8267e-06 
6.25 -8.81805e-10 7.62293e-09 -4.60408e-08 2.24233e-07 -9.33569e-07 3.42969e-06 
6.35 -4.73837e-10 4.15864e-09 -2.55105e-08 1.26244e-07 -5.34309e-07 1.99644e-06 
6.45 -2.52197e-10 2.24659e-09 -1.39932e-08 7.03416e-08 -3.02546e-07 1.14937e-06 
6.55 -1.32957e-10 1.20184e-09 -7.59889e-09 3.87905e-08 -1.69499e-07 6.54475e-07 
6.65 -6.94305e-11 6.36694e-10 -4.08537e-09 2.11722e-08 -9.39591e-08 3.68624e-07 
6.75 -3.59138e-11 3.3403e-10 -2.17457e-09 1.1438e-08 -5.15383e-08 2.0538e-07 
6.85 -1.84014e-11 1.73548e-10 -1.14602e-09 6.11638e-09 -2.79744e-08 1.13199e-07 
6.95 -9.33959e-12 8.92982e-11 -5.97988e-10 3.23754e-09 -1.50262e-08 6.17248e-08 
7.05 -4.69564e-12 4.55054e-11 -3.08953e-10 1.6964e-09 -7.98764e-09 3.32994e-08 
7.15 -2.33863e-12 2.29663e-11 -1.58053e-10 8.79931e-10 -4.20228e-09 1.77743e-08 
7.25 -1.1538e-12 1.14798e-11 -8.00632e-11 4.51846e-10 -2.1881e-09 9.38756e-09 
7.35 -5.63915e-13 5.68331e-12 -4.01603e-11 2.29704e-10 -1.12767e-09 4.90612e-09 
7.45 -2.73032e-13 2.78678e-12 -1.99483e-11 1.1561e-10 -5.75241e-10 2.53728e-09 
7.55 -1.3096e-13 1.35346e-12 -9.81229e-12 5.7609e-11 -2.90459e-10 1.29857e-09 
7.65 -6.2229e-14 6.51088e-13 -4.77971e-12 2.84224e-11 -1.45179e-10 6.57731e-10 
7.75 -2.92946e-14 3.10238e-13 -2.30574e-12 1.38843e-11 -7.18331e-11 3.29713e-10 
7.85 -1.36624e-14 1.46426e-13 -1.10156e-12 6.71571e-12 -3.51854e-11 1.63587e-10 
7.95 -6.31272e-15 6.84571e-14 -5.21203e-13 3.21646e-12 -1.70621e-11 8.03344e-11 
8.05 -2.88979e-15 3.17034e-14 -2.44239e-13 1.52544e-12 -8.19123e-12 3.90495e-11 
8.15 -1.31064e-15 1.45441e-14 -1.13356e-13 7.16399e-13 -3.8934e-12 1.87891e-11 
8.25 -5.88939e-16 6.60957e-15 -5.2108e-14 3.33174e-13 -1.83225e-12 8.94938e-12 
8.35 -2.62204e-16 2.97558e-15 -2.3725e-14 1.53446e-13 -8.53758e-13 4.21978e-12 
8.45 -1.15663e-16 1.32706e-15 -1.06995e-14 6.99878e-14 -3.93903e-13 1.96977e-12 
8.55 -5.05528e-17 5.86327e-16 -4.77947e-15 3.16141e-14 -1.79955e-13 9.10301e-13 
8.65 -2.18926e-17 2.56642e-16 -2.11481e-15 1.41431e-14 -8.14091e-14 4.16499e-13 
8.75 -9.39415e-18 1.11292e-16 -9.26926e-16 6.2665e-15 -3.64694e-14 1.88677e-13 
8.85 -3.99424e-18 4.78139e-17 -4.0245e-16 2.75e-15 -1.61788e-14 8.46279e-14 
8.95 -1.68281e-18 2.03521e-17 -1.73094e-16 1.19531e-15 -7.10782e-15 3.7585e-14 
9.05 -7.02533e-19 8.58299e-18 -7.37509e-17 5.14614e-16 -3.09253e-15 1.65286e-14 
9.15 -2.90628e-19 3.58632e-18 -3.11297e-17 2.19455e-16 -1.33258e-15 7.19766e-15 
9.25 -1.19139e-19 1.48474e-18 -1.30172e-17 9.27004e-17 -5.68701e-16 3.10382e-15 
9.35 -4.83975e-20 6.09048e-19 -5.39263e-18 3.87885e-17 -2.4038e-16 1.32545e-15 
9.45 -1.94827e-20 2.47546e-19 -2.21326e-18 1.60774e-17 -1.00634e-16 5.60534e-16 
9.55 -7.77176e-21 9.96893e-20 -8.99907e-19 6.60091e-18 -4.17262e-17 2.34743e-16 
9.65 -3.07117e-21 3.97644e-20 -3.62369e-19 2.68357e-18 -1.71286e-17 9.73107e-17 
9.75 -1.19985e-21 1.56775e-20 -1.4419e-19 1.07781e-18 -6.94447e-18 3.98301e-17 
9.85 -4.57144e-22 6.02419e-21 -5.58837e-20 4.21358e-19 -2.73869e-18 1.58469e-17 
9.95 -1.53403e-22 2.03516e-21 -1.90074e-20 1.44292e-19 -9.44285e-19 5.50161e-18 
