-5,1.66667,8.63504e-13
-5,1.76768,6.10388e-13
-5,1.86869,4.22752e-13
-5,1.9697,2.86882e-13
-5,2.07071,1.90747e-13
-5,2.17172,1.24266e-13
-5,2.27273,7.93197e-14
-5,2.37374,4.96078e-14
-5,2.47475,3.03987e-14
-5,2.57576,1.82515e-14
-5,2.67677,1.0737e-14
-5,2.77778,6.18871e-15
-5,2.87879,3.49508e-15
-5,2.9798,1.93398e-15
-5,3.08081,1.04854e-15
-5,3.18182,5.57e-16
-5,3.28283,2.8991e-16
-5,3.38384,1.47846e-16
-5,3.48485,7.38741e-17
-5,3.58586,3.61671e-17
-5,3.68687,1.73489e-17
-5,3.78788,8.15398e-18
-5,3.88889,3.75495e-18
-5,3.9899,1.69425e-18
-5,4.09091,7.49008e-19
-5,4.19192,3.2444e-19
-5,4.29293,1.37696e-19
-5,4.39394,5.72589e-20
-5,4.49495,2.33294e-20
-5,4.59596,9.31329e-21
-5,4.69697,3.64284e-21
-5,4.79798,1.39609e-21
-5,4.89899,5.24235e-22
-5,5,1.92875e-22
-4.89899,-5,5.24235e-22
-4.89899,-4.89899,1.42487e-21
-4.89899,-4.79798,3.79458e-21
-4.89899,-4.69697,9.90125e-21
-4.89899,-4.59596,2.53136e-20
-4.89899,-4.49495,6.34095e-20
-4.89899,-4.39394,1.5563e-19
-4.89899,-4.29293,3.74257e-19
-4.89899,-4.19192,8.81829e-19
-4.89899,-4.09091,2.03581e-18
-4.89899,-3.9899,4.60497e-18
-4.89899,-3.88889,1.0206e-17
-4.89899,-3.78788,2.21626e-17
-4.89899,-3.68687,4.71545e-17
-4.89899,-3.58586,9.83023e-17
-4.89899,-3.48485,2.0079e-16
-4.89899,-3.38384,4.01845e-16
-4.89899,-3.28283,7.87976e-16
-4.89899,-3.18182,1.51393e-15
-4.89899,-3.08081,2.84993e-15
-4.89899,-2.9798,5.25657e-15
-4.89899,-2.87879,9.49965e-15
-4.89899,-2.77778,1.68209e-14
-4.89899,-2.67677,2.91831e-14
-4.89899,-2.57576,4.96078e-14
-4.89899,-2.47475,8.26239e-14
-4.89899,-2.37374,1.34834e-13
-4.89899,-2.27273,2.15591e-13
-4.89899,-2.17172,3.37754e-13
-4.89899,-2.07071,5.18452e-13
-4.89899,-1.9697,7.79746e-13
-4.89899,-1.86869,1.14904e-12
-4.89899,-1.76768,1.65904e-12
-4.89899,-1.66667,2.34701e-12
-4.89899,-1.56566,3.2532e-12
-4.89899,-1.46465,4.41819e-12
-4.89899,-1.36364,5.87917e-12
-4.89899,-1.26263,7.66523e-12
-4.89899,-1.16162,9.79201e-12
-4.89899,-1.06061,1.22562e-11
-4.89899,-0.959596,1.50307e-11
-4.89899,-0.858586,1.80609e-11
-4.89899,-0.757576,2.12636e-11
-4.89899,-0.656566,2.45286e-11
-4.89899,-0.555556,2.77234e-11
-4.89899,-0.454545,3.07014e-11
-4.89899,-0.353535,3.33125e-11
-4.89899,-0.252525,3.54155e-11
-4.89899,-0.151515,3.68908e-11
-4.89899,-0.0505051,3.76513e-11
-4.89899,0.0505051,3.76513e-11
-4.89899,0.151515,3.68908e-11
-4.89899,0.252525,3.54155e-11
-4.89899,0.353535,3.33125e-11
-4.89899,0.454545,3.07014e-11
-4.89899,0.555556,2.77234e-11
-4.89899,0.656566,2.45286e-11
-4.89899,0.757576,2.12636e-11
-4.89899,0.858586,1.80609e-11
-4.89899,0.959596,1.50307e-11
-4.89899,1.06061,1.22562e-11
-4.89899,1.16162,9.79201e-12
-4.89899,1.26263,7.66523e-12
-4.89899,1.36364,5.87917e-12
-4.89899,1.46465,4.41819e-12
-4.89899,1.56566,3.2532e-12
-4.89899,1.66667,2.34701e-12
-4.89899,1.76768,1.65904e-12
-4.89899,1.86869,1.14904e-12
-4.89899,1.9697,7.79746e-13
-4.89899,2.07071,5.18452e-13
-4.89899,2.17172,3.37754e-13
-4.89899,2.27273,2.15591e-13
-4.89899,2.37374,1.34834e-13
-4.89899,2.47475,8.26239e-14
-4.89899,2.57576,4.96078e-14
-4.89899,2.67677,2.91831e-14
-4.89899,2.77778,1.68209e-14
-4.89899,2.87879,9.49965e-15
-4.89899,2.9798,5.25657e-15
-4.89899,3.08081,2.84993e-15
-4.89899,3.18182,1.51393e-15
-4.89899,3.28283,7.87976e-16
-4.89899,3.38384,4.01845e-16
-4.89899,3.48485,2.0079e-16
-4.89899,3.58586,9.83023e-17
-4.89899,3.68687,4.71545e-17
-4.89899,3.78788,2.21626e-17
-4.89899,3.88889,1.0206e-17
-4.89899,3.9899,4.60497e-18
-4.89899,4.09091,2.03581e-18
-4.89899,4.19192,8.81829e-19
-4.89899,4.29293,3.74257e-19
-4.89899,4.39394,1.5563e-19
-4.89899,4.49495,6.34095e-20
-4.89899,4.59596,2.53136e-20
-4.89899,4.69697,9.90125e-21
-4.89899,4.79798,3.79458e-21
-4.89899,4.89899,1.42487e-21
-4.89899,5,5.24235e-22
-4.79798,-5,1.39609e-21
-4.79798,-4.89899,3.79458e-21
-4.79798,-4.79798,1.01054e-20
-4.79798,-4.69697,2.6368e-20
-4.79798,-4.59596,6.74126e-20
-4.79798,-4.49495,1.68866e-19
-4.79798,-4.39394,4.14459e-19
-4.79798,-4.29293,9.96685e-19
-4.79798,-4.19192,2.3484e-18
-4.79798,-4.09091,5.42156e-18
-4.79798,-3.9899,1.22635e-17
-4.79798,-3.88889,2.71795e-17
-4.79798,-3.78788,5.90211e-17
-4.79798,-3.68687,1.25577e-16
-4.79798,-3.58586,2.61789e-16
-4.79798,-3.48485,5.34725e-16
-4.79798,-3.38384,1.07016e-15
-4.79798,-3.28283,2.09846e-15
-4.79798,-3.18182,4.03175e-15
-4.79798,-3.08081,7.58967e-15
-4.79798,-2.9798,1.39988e-14
-4.79798,-2.87879,2.52985e-14
-4.79798,-2.77778,4.47959e-14
-4.79798,-2.67677,7.77175e-14
-4.79798,-2.57576,1.32111e-13
-4.79798,-2.47475,2.20036e-13
-4.79798,-2.37374,3.59077e-13
-4.79798,-2.27273,5.74142e-13
-4.79798,-2.17172,8.99475e-13
-4.79798,-2.07071,1.38069e-12
-4.79798,-1.9697,2.07654e-12
-4.79798,-1.86869,3.06002e-12
-4.79798,-1.76768,4.41819e-12
-4.79798,-1.66667,6.25032e-12
-4.79798,-1.56566,8.6636e-12
-4.79798,-1.46465,1.17661e-11
-4.79798,-1.36364,1.56568e-11
-4.79798,-1.26263,2.04133e-11
-4.79798,-1.16162,2.60771e-11
-4.79798,-1.06061,3.26396e-11
-4.79798,-0.959596,4.00283e-11
-4.79798,-0.858586,4.8098e-11
-4.79798,-0.757576,5.66272e-11
-4.79798,-0.656566,6.53222e-11
-4.79798,-0.555556,7.38303e-11
-4.79798,-0.454545,8.17609e-11
-4.79798,-0.353535,8.87145e-11
-4.79798,-0.252525,9.43152e-11
-4.79798,-0.151515,9.8244e-11
-4.79798,-0.0505051,1.00269e-10
-4.79798,0.0505051,1.00269e-10
-4.79798,0.151515,9.8244e-11
-4.79798,0.252525,9.43152e-11
-4.79798,0.353535,8.87145e-11
-4.79798,0.454545,8.17609e-11
-4.79798,0.555556,7.38303e-11
-4.79798,0.656566,6.53222e-11
-4.79798,0.757576,5.66272e-11
-4.79798,0.858586,4.8098e-11
-4.79798,0.959596,4.00283e-11
-4.79798,1.06061,3.26396e-11
-4.79798,1.16162,2.60771e-11
-4.79798,1.26263,2.04133e-11
-4.79798,1.36364,1.56568e-11
-4.79798,1.46465,1.17661e-11
-4.79798,1.56566,8.6636e-12
-4.79798,1.66667,6.25032e-12
-4.79798,1.76768,4.41819e-12
-4.79798,1.86869,3.06002e-12
-4.79798,1.9697,2.07654e-12
-4.79798,2.07071,1.38069e-12
-4.79798,2.17172,8.99475e-13
-4.79798,2.27273,5.74142e-13
-4.79798,2.37374,3.59077e-13
-4.79798,2.47475,2.20036e-13
-4.79798,2.57576,1.32111e-13
-4.79798,2.67677,7.77175e-14
-4.79798,2.77778,4.47959e-14
-4.79798,2.87879,2.52985e-14
-4.79798,2.9798,1.39988e-14
-4.79798,3.08081,7.58967e-15
-4.79798,3.18182,4.03175e-15
-4.79798,3.28283,2.09846e-15
-4.79798,3.38384,1.07016e-15
-4.79798,3.48485,5.34725e-16
-4.79798,3.58586,2.61789e-16
-4.79798,3.68687,1.25577e-16
-4.79798,3.78788,5.90211e-17
-4.79798,3.88889,2.71795e-17
-4.79798,3.9899,1.22635e-17
-4.79798,4.09091,5.42156e-18
-4.79798,4.19192,2.3484e-18
-4.79798,4.29293,9.96685e-19
-4.79798,4.39394,4.14459e-19
-4.79798,4.49495,1.68866e-19
-4.79798,4.59596,6.74126e-20
-4.79798,4.69697,2.6368e-20
-4.79798,4.79798,1.01054e-20
-4.79798,4.89899,3.79458e-21
-4.79798,5,1.39609e-21
-4.69697,-5,3.64284e-21
-4.69697,-4.89899,9.90125e-21
-4.69697,-4.79798,2.6368e-20
-4.69697,-4.69697,6.88024e-20
-4.69697,-4.59596,1.759e-19
-4.69697,-4.49495,4.40624e-19
-4.69697,-4.39394,1.08145e-18
-4.69697,-4.29293,2.60066e-18
-4.69697,-4.19192,6.12771e-18
-4.69697,-4.09091,1.41465e-17
-4.69697,-3.9899,3.19993e-17
-4.69697,-3.88889,7.09199e-17
-4.69697,-3.78788,1.54004e-16
-4.69697,-3.68687,3.2767e-16
-4.69697,-3.58586,6.83089e-16
-4.69697,-3.48485,1.39526e-15
-4.69697,-3.38384,2.79237e-15
-4.69697,-3.28283,5.47554e-15
-4.69697,-3.18182,1.05201e-14
-4.69697,-3.08081,1.98038e-14
-4.69697,-2.9798,3.65272e-14
-4.69697,-2.87879,6.60117e-14
-4.69697,-2.77778,1.16886e-13
-4.69697,-2.67677,2.02789e-13
-4.69697,-2.57576,3.44717e-13
-4.69697,-2.47475,5.74142e-13
-4.69697,-2.37374,9.36943e-13
-4.69697,-2.27273,1.49811e-12
-4.69697,-2.17172,2.34701e-12
-4.69697,-2.07071,3.60265e-12
-4.69697,-1.9697,5.41835e-12
-4.69697,-1.86869,7.98453e-12
-4.69697,-1.76768,1.15284e-11
-4.69697,-1.66667,1.6309e-11
-4.69697,-1.56566,2.2606e-11
-4.69697,-1.46465,3.07014e-11
-4.69697,-1.36364,4.08535e-11
-4.69697,-1.26263,5.32646e-11
-4.69697,-1.16162,6.80433e-11
-4.69697,-1.06061,8.51668e-11
-4.69697,-0.959596,1.04446e-10
-4.69697,-0.858586,1.25503e-10
-4.69697,-0.757576,1.47758e-10
-4.69697,-0.656566,1.70446e-10
-4.69697,-0.555556,1.92646e-10
-4.69697,-0.454545,2.1334e-10
-4.69697,-0.353535,2.31484e-10
-4.69697,-0.252525,2.46097e-10
-4.69697,-0.151515,2.56349e-10
-4.69697,-0.0505051,2.61634e-10
-4.69697,0.0505051,2.61634e-10
-4.69697,0.151515,2.56349e-10
-4.69697,0.252525,2.46097e-10
-4.69697,0.353535,2.31484e-10
-4.69697,0.454545,2.1334e-10
-4.69697,0.555556,1.92646e-10
-4.69697,0.656566,1.70446e-10
-4.69697,0.757576,1.47758e-10
-4.69697,0.858586,1.25503e-10
-4.69697,0.959596,1.04446e-10
-4.69697,1.06061,8.51668e-11
-4.69697,1.16162,6.80433e-11
-4.69697,1.26263,5.32646e-11
-4.69697,1.36364,4.08535e-11
-4.69697,1.46465,3.07014e-11
-4.69697,1.56566,2.2606e-11
-4.69697,1.66667,1.6309e-11
-4.69697,1.76768,1.15284e-11
-4.69697,1.86869,7.98453e-12
-4.69697,1.9697,5.41835e-12
-4.69697,2.07071,3.60265e-12
-4.69697,2.17172,2.34701e-12
-4.69697,2.27273,1.49811e-12
-4.69697,2.37374,9.36943e-13
-4.69697,2.47475,5.74142e-13
-4.69697,2.57576,3.44717e-13
-4.69697,2.67677,2.02789e-13
-4.69697,2.77778,1.16886e-13
-4.69697,2.87879,6.60117e-14
-4.69697,2.9798,3.65272e-14
-4.69697,3.08081,1.98038e-14
-4.69697,3.18182,1.05201e-14
-4.69697,3.28283,5.47554e-15
-4.69697,3.38384,2.79237e-15
-4.69697,3.48485,1.39526e-15
-4.69697,3.58586,6.83089e-16
-4.69697,3.68687,3.2767e-16
-4.69697,3.78788,1.54004e-16
-4.69697,3.88889,7.09199e-17
-4.69697,3.9899,3.19993e-17
-4.69697,4.09091,1.41465e-17
-4.69697,4.19192,6.12771e-18
-4.69697,4.29293,2.60066e-18
-4.69697,4.39394,1.08145e-18
-4.69697,4.49495,4.40624e-19
-4.69697,4.59596,1.759e-19
-4.69697,4.69697,6.88024e-20
-4.69697,4.79798,2.6368e-20
-4.69697,4.89899,9.90125e-21
-4.69697,5,3.64284e-21
-4.59596,-5,9.31329e-21
-4.59596,-4.89899,2.53136e-20
-4.59596,-4.79798,6.74126e-20
-4.59596,-4.69697,1.759e-19
-4.59596,-4.59596,4.49708e-19
-4.59596,-4.49495,1.1265e-18
-4.59596,-4.39394,2.76484e-18
-4.59596,-4.29293,6.64886e-18
-4.59596,-4.19192,1.56661e-17
-4.59596,-4.09091,3.61671e-17
-4.59596,-3.9899,8.18095e-17
-4.59596,-3.88889,1.81314e-16
-4.59596,-3.78788,3.93728e-16
-4.59596,-3.68687,8.37722e-16
-4.59596,-3.58586,1.74639e-15
-4.59596,-3.48485,3.56714e-15
-4.59596,-3.38384,7.13898e-15
-4.59596,-3.28283,1.39988e-14
-4.59596,-3.18182,2.68957e-14
-4.59596,-3.08081,5.06305e-14
-4.59596,-2.9798,9.33855e-14
-4.59596,-2.87879,1.68766e-13
-4.59596,-2.77778,2.98832e-13
-4.59596,-2.67677,5.18452e-13
-4.59596,-2.57576,8.81306e-13
-4.59596,-2.47475,1.46785e-12
-4.59596,-2.37374,2.39539e-12
-4.59596,-2.27273,3.83009e-12
-4.59596,-2.17172,6.00037e-12
-4.59596,-2.07071,9.21054e-12
-4.59596,-1.9697,1.38526e-11
-4.59596,-1.86869,2.04133e-11
-4.59596,-1.76768,2.94736e-11
-4.59596,-1.66667,4.16957e-11
-4.59596,-1.56566,5.77946e-11
-4.59596,-1.46465,7.84913e-11
-4.59596,-1.36364,1.04446e-10
-4.59596,-1.26263,1.36176e-10
-4.59596,-1.16162,1.7396e-10
-4.59596,-1.06061,2.17738e-10
-4.59596,-0.959596,2.67028e-10
-4.59596,-0.858586,3.20861e-10
-4.59596,-0.757576,3.77759e-10
-4.59596,-0.656566,4.35763e-10
-4.59596,-0.555556,4.9252e-10
-4.59596,-0.454545,5.45425e-10
-4.59596,-0.353535,5.91812e-10
-4.59596,-0.252525,6.29174e-10
-4.59596,-0.151515,6.55383e-10
-4.59596,-0.0505051,6.68894e-10
-4.59596,0.0505051,6.68894e-10
-4.59596,0.151515,6.55383e-10
-4.59596,0.252525,6.29174e-10
-4.59596,0.353535,5.91812e-10
-4.59596,0.454545,5.45425e-10
-4.59596,0.555556,4.9252e-10
-4.59596,0.656566,4.35763e-10
-4.59596,0.757576,3.77759e-10
-4.59596,0.858586,3.20861e-10
-4.59596,0.959596,2.67028e-10
-4.59596,1.06061,2.17738e-10
-4.59596,1.16162,1.7396e-10
-4.59596,1.26263,1.36176e-10
-4.59596,1.36364,1.04446e-10
-4.59596,1.46465,7.84913e-11
-4.59596,1.56566,5.77946e-11
-4.59596,1.66667,4.16957e-11
-4.59596,1.76768,2.94736e-11
-4.59596,1.86869,2.04133e-11
-4.59596,1.9697,1.38526e-11
-4.59596,2.07071,9.21054e-12
-4.59596,2.17172,6.00037e-12
-4.59596,2.27273,3.83009e-12
-4.59596,2.37374,2.39539e-12
-4.59596,2.47475,1.46785e-12
-4.59596,2.57576,8.81306e-13
-4.59596,2.67677,5.18452e-13
-4.59596,2.77778,2.98832e-13
-4.59596,2.87879,1.68766e-13
-4.59596,2.9798,9.33855e-14
-4.59596,3.08081,5.06305e-14
-4.59596,3.18182,2.68957e-14
-4.59596,3.28283,1.39988e-14
-4.59596,3.38384,7.13898e-15
-4.59596,3.48485,3.56714e-15
-4.59596,3.58586,1.74639e-15
-4.59596,3.68687,8.37722e-16
-4.59596,3.78788,3.93728e-16
-4.59596,3.88889,1.81314e-16
-4.59596,3.9899,8.18095e-17
-4.59596,4.09091,3.61671e-17
-4.59596,4.19192,1.56661e-17
-4.59596,4.29293,6.64886e-18
-4.59596,4.39394,2.76484e-18
-4.59596,4.49495,1.1265e-18
-4.59596,4.59596,4.49708e-19
-4.59596,4.69697,1.759e-19
-4.59596,4.79798,6.74126e-20
-4.59596,4.89899,2.53136e-20
-4.59596,5,9.31329e-21
-4.49495,-5,2.33294e-20
-4.49495,-4.89899,6.34095e-20
-4.49495,-4.79798,1.68866e-19
-4.49495,-4.69697,4.40624e-19
-4.49495,-4.59596,1.1265e-18
-4.49495,-4.49495,2.82184e-18
-4.49495,-4.39394,6.92583e-18
-4.49495,-4.29293,1.66551e-17
-4.49495,-4.19192,3.9243e-17
-4.49495,-4.09091,9.05972e-17
-4.49495,-3.9899,2.0493e-16
-4.49495,-3.88889,4.54185e-16
-4.49495,-3.78788,9.86275e-16
-4.49495,-3.68687,2.09846e-15
-4.49495,-3.58586,4.37464e-15
-4.49495,-3.48485,8.93554e-15
-4.49495,-3.38384,1.78829e-14
-4.49495,-3.28283,3.50664e-14
-4.49495,-3.18182,6.73726e-14
-4.49495,-3.08081,1.26827e-13
-4.49495,-2.9798,2.33927e-13
-4.49495,-2.87879,4.22752e-13
-4.49495,-2.77778,7.48564e-13
-4.49495,-2.67677,1.2987e-12
-4.49495,-2.57576,2.20764e-12
-4.49495,-2.47475,3.67692e-12
-4.49495,-2.37374,6.00037e-12
-4.49495,-2.27273,9.59422e-12
-4.49495,-2.17172,1.50307e-11
-4.49495,-2.07071,2.30721e-11
-4.49495,-1.9697,3.47001e-11
-4.49495,-1.86869,5.11345e-11
-4.49495,-1.76768,7.38303e-11
-4.49495,-1.66667,1.04446e-10
-4.49495,-1.56566,1.44773e-10
-4.49495,-1.46465,1.96618e-10
-4.49495,-1.36364,2.61634e-10
-4.49495,-1.26263,3.41117e-10
-4.49495,-1.16162,4.35763e-10
-4.49495,-1.06061,5.45425e-10
-4.49495,-0.959596,6.68894e-10
-4.49495,-0.858586,8.03744e-10
-4.49495,-0.757576,9.46271e-10
-4.49495,-0.656566,1.09157e-09
-4.49495,-0.555556,1.23374e-09
-4.49495,-0.454545,1.36627e-09
-4.49495,-0.353535,1.48247e-09
-4.49495,-0.252525,1.57606e-09
-4.49495,-0.151515,1.64171e-09
-4.49495,-0.0505051,1.67555e-09
-4.49495,0.0505051,1.67555e-09
-4.49495,0.151515,1.64171e-09
-4.49495,0.252525,1.57606e-09
-4.49495,0.353535,1.48247e-09
-4.49495,0.454545,1.36627e-09
-4.49495,0.555556,1.23374e-09
-4.49495,0.656566,1.09157e-09
-4.49495,0.757576,9.46271e-10
-4.49495,0.858586,8.03744e-10
-4.49495,0.959596,6.68894e-10
-4.49495,1.06061,5.45425e-10
-4.49495,1.16162,4.35763e-10
-4.49495,1.26263,3.41117e-10
-4.49495,1.36364,2.61634e-10
-4.49495,1.46465,1.96618e-10
-4.49495,1.56566,1.44773e-10
-4.49495,1.66667,1.04446e-10
-4.49495,1.76768,7.38303e-11
-4.49495,1.86869,5.11345e-11
-4.49495,1.9697,3.47001e-11
-4.49495,2.07071,2.30721e-11
-4.49495,2.17172,1.50307e-11
-4.49495,2.27273,9.59422e-12
-4.49495,2.37374,6.00037e-12
-4.49495,2.47475,3.67692e-12
-4.49495,2.57576,2.20764e-12
-4.49495,2.67677,1.2987e-12
-4.49495,2.77778,7.48564e-13
-4.49495,2.87879,4.22752e-13
-4.49495,2.9798,2.33927e-13
-4.49495,3.08081,1.26827e-13
-4.49495,3.18182,6.73726e-14
-4.49495,3.28283,3.50664e-14
-4.49495,3.38384,1.78829e-14
-4.49495,3.48485,8.93554e-15
-4.49495,3.58586,4.37464e-15
-4.49495,3.68687,2.09846e-15
-4.49495,3.78788,9.86275e-16
-4.49495,3.88889,4.54185e-16
-4.49495,3.9899,2.0493e-16
-4.49495,4.09091,9.05972e-17
-4.49495,4.19192,3.9243e-17
-4.49495,4.29293,1.66551e-17
-4.49495,4.39394,6.92583e-18
-4.49495,4.49495,2.82184e-18
-4.49495,4.59596,1.1265e-18
-4.49495,4.69697,4.40624e-19
-4.49495,4.79798,1.68866e-19
-4.49495,4.89899,6.34095e-20
-4.49495,5,2.33294e-20
-4.39394,-5,5.72589e-20
-4.39394,-4.89899,1.5563e-19
-4.39394,-4.79798,4.14459e-19
-4.39394,-4.69697,1.08145e-18
-4.39394,-4.59596,2.76484e-18
-4.39394,-4.49495,6.92583e-18
-4.39394,-4.39394,1.69985e-17
-4.39394,-4.29293,4.08778e-17
-4.39394,-4.19192,9.63167e-17
-4.39394,-4.09091,2.22359e-16
-4.39394,-3.9899,5.02972e-16
-4.39394,-3.88889,1.11473e-15
-4.39394,-3.78788,2.42068e-15
-4.39394,-3.68687,5.15039e-15
-4.39394,-3.58586,1.0737e-14
-4.39394,-3.48485,2.19311e-14
-4.39394,-3.38384,4.38911e-14
-4.39394,-3.28283,8.60657e-14
-4.39394,-3.18182,1.65357e-13
-4.39394,-3.08081,3.11281e-13
-4.39394,-2.9798,5.74142e-13
-4.39394,-2.87879,1.03759e-12
-4.39394,-2.77778,1.83725e-12
-4.39394,-2.67677,3.18749e-12
-4.39394,-2.57576,5.41835e-12
-4.39394,-2.47475,9.0245e-12
-4.39394,-2.37374,1.47271e-11
-4.39394,-2.27273,2.35477e-11
-4.39394,-2.17172,3.68908e-11
-4.39394,-2.07071,5.66272e-11
-4.39394,-1.9697,8.51668e-11
-4.39394,-1.86869,1.25503e-10
-4.39394,-1.76768,1.81206e-10
-4.39394,-1.66667,2.56349e-10
-4.39394,-1.56566,3.55327e-10
-4.39394,-1.46465,4.82571e-10
-4.39394,-1.36364,6.42145e-10
-4.39394,-1.26263,8.37225e-10
-4.39394,-1.16162,1.06952e-09
-4.39394,-1.06061,1.33867e-09
-4.39394,-0.959596,1.64171e-09
-4.39394,-0.858586,1.97268e-09
-4.39394,-0.757576,2.32249e-09
-4.39394,-0.656566,2.67911e-09
-4.39394,-0.555556,3.02805e-09
-4.39394,-0.454545,3.35332e-09
-4.39394,-0.353535,3.63851e-09
-4.39394,-0.252525,3.86822e-09
-4.39394,-0.151515,4.02935e-09
-4.39394,-0.0505051,4.11242e-09
-4.39394,0.0505051,4.11242e-09
-4.39394,0.151515,4.02935e-09
-4.39394,0.252525,3.86822e-09
-4.39394,0.353535,3.63851e-09
-4.39394,0.454545,3.35332e-09
-4.39394,0.555556,3.02805e-09
-4.39394,0.656566,2.67911e-09
-4.39394,0.757576,2.32249e-09
-4.39394,0.858586,1.97268e-09
-4.39394,0.959596,1.64171e-09
-4.39394,1.06061,1.33867e-09
-4.39394,1.16162,1.06952e-09
-4.39394,1.26263,8.37225e-10
-4.39394,1.36364,6.42145e-10
-4.39394,1.46465,4.82571e-10
-4.39394,1.56566,3.55327e-10
-4.39394,1.66667,2.56349e-10
-4.39394,1.76768,1.81206e-10
-4.39394,1.86869,1.25503e-10
-4.39394,1.9697,8.51668e-11
-4.39394,2.07071,5.66272e-11
-4.39394,2.17172,3.68908e-11
-4.39394,2.27273,2.35477e-11
-4.39394,2.37374,1.47271e-11
-4.39394,2.47475,9.0245e-12
-4.39394,2.57576,5.41835e-12
-4.39394,2.67677,3.18749e-12
-4.39394,2.77778,1.83725e-12
-4.39394,2.87879,1.03759e-12
-4.39394,2.9798,5.74142e-13
-4.39394,3.08081,3.11281e-13
-4.39394,3.18182,1.65357e-13
-4.39394,3.28283,8.60657e-14
-4.39394,3.38384,4.38911e-14
-4.39394,3.48485,2.19311e-14
-4.39394,3.58586,1.0737e-14
-4.39394,3.68687,5.15039e-15
-4.39394,3.78788,2.42068e-15
-4.39394,3.88889,1.11473e-15
-4.39394,3.9899,5.02972e-16
-4.39394,4.09091,2.22359e-16
-4.39394,4.19192,9.63167e-17
-4.39394,4.29293,4.08778e-17
-4.39394,4.39394,1.69985e-17
-4.39394,4.49495,6.92583e-18
-4.39394,4.59596,2.76484e-18
-4.39394,4.69697,1.08145e-18
-4.39394,4.79798,4.14459e-19
-4.39394,4.89899,1.5563e-19
-4.39394,5,5.72589e-20
-4.29293,-5,1.37696e-19
-4.29293,-4.89899,3.74257e-19
-4.29293,-4.79798,9.96685e-19
-4.29293,-4.69697,2.60066e-18
-4.29293,-4.59596,6.64886e-18
-4.29293,-4.49495,1.66551e-17
-4.29293,-4.39394,4.08778e-17
-4.29293,-4.29293,9.83023e-17
-4.29293,-4.19192,2.31621e-16
-4.29293,-4.09091,5.34725e-16
-4.29293,-3.9899,1.20954e-15
-4.29293,-3.88889,2.6807e-15
-4.29293,-3.78788,5.82121e-15
-4.29293,-3.68687,1.23856e-14
-4.29293,-3.58586,2.58201e-14
-4.29293,-3.48485,5.27395e-14
-4.29293,-3.38384,1.05549e-13
-4.29293,-3.28283,2.0697e-13
-4.29293,-3.18182,3.97648e-13
-4.29293,-3.08081,7.48564e-13
-4.29293,-2.9798,1.38069e-12
-4.29293,-2.87879,2.49518e-12
-4.29293,-2.77778,4.41819e-12
-4.29293,-2.67677,7.66523e-12
-4.29293,-2.57576,1.303e-11
-4.29293,-2.47475,2.1702e-11
-4.29293,-2.37374,3.54155e-11
-4.29293,-2.27273,5.66272e-11
-4.29293,-2.17172,8.87145e-11
-4.29293,-2.07071,1.36176e-10
-4.29293,-1.9697,2.04808e-10
-4.29293,-1.86869,3.01807e-10
-4.29293,-1.76768,4.35763e-10
-4.29293,-1.66667,6.16465e-10
